GeneID	Name	49	50	51	SHAU	SHAU146	SHAU148	SHAU152	SHAU153	SHAU155	SHAU156	SHAU157	SHAU158	SHAU52	SHAU53	SHAU55	SHAU56	SHAU57	SHAU58	SHAU59	SHAU61	SHAU63	SHAU64	SHAU65	SHBX35	SHBX36	SHBX37	SHBX38	SHCE175	SHCE176	SHCE177	SHCE178	SHCE179	SHCE180	SHCE181	SHCE182	SHCE183	SHCE184	SHCE185	SHCE186	SHCE187	SHCE188	SHCE189	SHCE190	SHCE191	SHCE192	SHCE194	SHCE195	SHCE196	SHCE197	SHCE198
1831	"TSC22D3 || TSC22 domain family, member 3"	0.944	-0.158	0.641	-0.41	-0.352	0.828	-0.727	-0.356	-1.554	0.136	0.793	1.126	0.913	1.189	0.883	0.019	2.33	0.96	-0.068	-1.287	-1.911	-0.163	-1.489	0.341	1.398	-0.567	0.365	-0.132	-0.208	2.208	-2.214	-1.991	-0.746	-1.258	-0.386	0.263	-1.339	-0.65	-0.011	-1.736	0.802	-1.104	0.722	-0.457	0.205	-0.009	0.889	1.096	2.802	0.518
387921	NHLRC3 || NHL repeat containing 3	0.707	-1.406	-0.921	-0.964	0.537	1.072	-0.156	0.08	-0.22	-1.12	0.058	0.956	0.824	0.343	0.761	1.332	0.419	0.481	1.213	-0.11	-1.108	-1.275	-0.103	-1.4	0.187	0.625	1.237	-0.358	-0.807	1.156	-0.696	-0.138	0.515	0.709	1.276	-1.301	0.025	-0.436	1.332	-0.733	0.012	-0.93	0.942	-0.868	0.324	-1.558	0.008	-0.91	0.54	1.295
26471	NUPR1 || Nuclear protein 1	1.833	-2.365	-1.033	-1.91	0.249	0.378	-1.657	-1.914	-0.531	-2.443	-0.85	0.463	0.385	0.535	-0.094	0.074	0.587	-0.608	0.826	-2.834	-1.981	-3.516	-3.223	0.059	2.158	0.84	1.253	-1.957	-0.503	1.771	-2.669	-1.063	-0.316	0.585	0.861	0.872	-0.755	0.048	1.44	-0.997	1.113	-0.276	1.153	-0.255	0.452	-0.85	0.111	-0.294	2.056	1.102
2822	GPLD1 || Glycosylphosphatidylinositol specific phospholipase D1	-4.026	-0.546	-1.283	2.002	-1.067	-0.738	-0.118	0.461	1.925	2.078	1.103	-0.481	0.559	-0.865	-0.628	0.551	-1.597	-1.448	-1.658	1.871	0	3.257	0.125	4.678	-0.885	3.634	-0.875	1.647	1.81	-1.095	2.01	2.322	-1.695	-1.101	-0.718	0.788	2.285	3.598	-0.429	2.153	-4.067	1.038	-1.957	3.425	0.416	2.099	-1.034	3.464	-1.517	-1.866
150726	FBXO41 || F-box protein 41	-0.759	1.844	1.149	1.758	-0.358	0.736	2.216	3.104	1.21	2.322	0.225	-0.131	-0.265	-0.975	-1.091	-1.159	-0.985	-0.588	-0.998	3.355	3.066	1.534	3.416	1.455	-2.691	0.136	-0.784	0.591	0.491	-1.173	2.59	1.739	-1.751	-1.815	-1.66	0.712	1.917	1.698	-2.237	1.251	-2.277	0.221	-1.624	-3.833	-1.816	1.679	-0.483	1.633	-0.85	-1.201
58472	SQRDL || Sulfide quinone reductase-like (yeast)	0.8355	-1.4315	-1.016	-1.1115	1.851	1.568	-0.548	0.0435	3.1545	1.0385	1.4025	0.77	1.697	-0.218	-0.59	2.0065	-0.6415	-1.2745	0.7675	-0.63	0.4815	-0.703	-1.199	-0.3875	1.7305	0.2815	1.4945	-1.749	-0.553	-0.057	-0.1115	0.4555	0.723	0.749	1.762	-0.513	-0.511	-0.6505	0.2525	-1.102	0.038	-0.619	1.4935	-0.73	0.906	-1.4695	-0.639	-0.6555	0.409	0.4475
7277	"TUBA4A || Tubulin, alpha 4a"	-2.428	0.905	0.908	1.389	-1.395	-1.051	0.948	0.679	0.513	0.685	-1.819	-1.248	-0.678	-0.745	-2.384	-1.401	-1.281	-1.514	-2.145	1.832	1.625	1.13	1.686	1.71	-1.343	-0.17	-1.622	0.353	0.482	-1.343	1.827	1.7	-1.24	-0.55	-0.588	0.668	1.119	1.147	-1.503	0.951	-0.405	0.506	-1.505	1.447	-0.748	1.748	-0.279	0.997	-1.573	-1.901
1193	CLIC2 || Chloride intracellular channel 2	4.04	-2.738	-3.587	-3.89	5.561	3.369	2.051	-2.442	5.247	-1.554	1.973	0.446	-0.788	-2.903	-1.007	3.764	-1.702	-1.607	-3.573	0.086	-3.68	-3.861	-1.243	1.07	2.848	-0.078	0.365	-0.407	-1.393	0.381	0.527	-0.138	0.957	1.764	1.483	0.394	0.159	-0.457	1.89	-1.585	0.407	-0.307	1.461	-0.314	2.199	-1.19	-0.477	0.192	0.951	-0.118
5340	PLG || Plasminogen	-0.437	2.372	1.022	2.773	-0.468	0.672	2.775	3.454	1.428	2.535	-1.103	-0.296	-0.722	-1.314	-2.048	-1.029	-1.732	-1.506	-0.766	3.656	2.161	2.259	3.772	2.509	-1.609	1.45	-0.75	0.046	-0.143	-2.95	2.87	2.294	-2.319	-1.18	-0.991	1.05	1.837	1.737	-4.08	1.226	-3.299	1.212	-3.512	1.698	-1.824	2.706	-2.184	1.129	-2.471	-1.054
11313	LYPLA2 || Lysophospholipase II	-0.792	0.449	1.212	0.776	-0.004	-0.094	1.328	1.041	0.277	2.627	-0.542	-0.883	-1.628	0.205	0.013	-1.277	0.239	0.148	-1.009	1.263	1.75	0.606	1.3	0.572	-0.917	0.136	-0.679	-0.876	-0.833	-1.46	0.053	1.092	-1.279	-0.015	-0.161	0.286	1.14	1.159	-0.268	-0.809	-0.981	0.025	-0.678	1.171	-0.495	-0.232	-2.184	0.208	-1.125	-3.896
29952	DPP7 || Dipeptidyl-peptidase 7	1.772	-0.259	-0.368	-1.932	1.754	0.794	-1.545	-1.771	0.617	0.57	-0.078	1.095	1.708	-1.021	0.288	1.527	-0.017	-1.155	0.662	-0.757	-0.501	-1.701	-1.243	0.874	1.824	-0.246	0.279	-1.814	-0.026	0.805	-0.733	-0.269	0.385	0.883	1.05	-0.322	-0.204	-0.54	1.256	-0.165	0.951	0.208	0.92	-0.376	0.998	-0.248	-0.747	-0.368	1.4	1.383
23603	"CORO1C || Coronin, actin binding protein, 1C"	-2.152	0.517	0.07	0.579	-1.589	-0.686	1.119	1.241	-0.037	0.867	-1.336	-1.3	-0.855	-2.109	-2.14	-0.603	-2.199	-2.139	-0.587	1.283	1.482	1.359	1.3	0.91	-0.957	0.014	-0.693	0.046	0.521	-1.153	0.767	1.468	-0.811	0.174	-1.11	0.597	1.515	1.263	-0.354	0.866	0.054	0.482	-0.436	1.878	0.158	1.908	0.925	0.981	-0.919	-2.607
5688	"PSMA7 || Proteasome (prosome, macropain) subunit, alpha type, 7"	-0.22	0.871	0.641	-0.133	-1.009	-1.017	0.681	-0.011	0.12	0.845	-1.084	-0.79	-1.451	-1.159	-1.3	-1.153	-1.085	-1.155	-1.464	-0.188	1.107	-0.114	0.072	0.963	-0.225	0.64	-0.479	0.531	-0.039	-0.203	0.694	0.991	0.19	0.284	-0.196	0.644	0.65	0.546	0.085	1.264	0.012	0.523	0.06	0.931	0.001	0.646	-1.07	0.422	-0.694	-0.471
5036	"PA2G4 || Proliferation-associated 2G4, 38kDa"	-0.87	2.052	0.889	1.053	-0.313	-0.181	1.157	1.495	0.094	2.398	-0.929	-1.115	-0.236	-0.296	-1.056	-0.514	-1.356	-0.916	-0.539	1.773	1.768	1.621	2.142	1.461	-0.518	0.61	-0.307	-0.196	0.026	-1.095	1.736	1.686	-0.811	-0.314	-0.006	0.537	1.015	1.332	-0.365	0.847	-0.191	0.506	-0.337	1.387	0.019	1.173	-0.279	0.669	-0.339	-0.436
2318	"FLNC || Filamin C, gamma (actin binding protein 280)"	-0.949	1.343	0.679	0.974	-1.28	-0.825	1.195	-0.501	0.303	3.929	-1.065	-0.095	0.648	-1.573	-1.239	-0.532	-0.303	-0.716	-0.766	1.793	-0.036	1.621	1.598	0.874	-1.369	1.48	-0.378	-0.019	0.56	0.337	1.553	2.25	-0.304	0.064	-1.893	0.808	1.869	1.113	-0.064	0.743	-1.291	-0.299	-2.145	-0.028	-1.219	2.85	0.799	2.165	0.465	-0.806
285590	SH3PXD2B || SH3 and PX domains 2B	1.516	-1.271	-0.673	0.361	0.885	1.02	-0.175	-0.392	-2.26	-0.709	-0.252	0.77	0.846	1.604	-0.353	1.35	0.209	0.002	0.597	-2.111	0.553	-0.539	-1.997	0.146	0.892	-0.613	1.094	-2.04	-0.794	0.732	-1.958	-1.369	0.073	0.442	1.121	-0.31	-0.287	-2.09	0.333	-0.537	0.748	-0.399	1.637	-1.083	0.527	0.263	0.134	-0.992	0.577	0.394
51088	KLHL5 || Kelch-like 5 (Drosophila)	1.141	1.293	2.45	1.112	-0.642	0.794	-0.365	-0.102	-1.711	-1.623	-0.91	0.739	0.338	1.638	2.303	-0.336	0.75	1.824	1.181	-0.031	0	0.868	-0.191	-1.418	-0.119	-0.536	0.994	-1.797	-0.065	0.834	-1.19	0.035	0.645	1.071	0.813	-0.322	0.265	-0.113	1.106	-1.083	-0.49	-1.271	0.347	-1.035	-0.267	-0.232	0.961	-0.384	0.783	0.677
896	CCND3 || Cyclin D3	-0.91	1.984	1.25	0.598	-0.255	-0.634	0.662	0.479	1.297	2.809	-0.058	-0.45	-0.501	-0.883	-0.582	-1.437	-1.01	-1.833	-1.155	1.4	1.571	1.31	1.124	1.532	-0.518	-0.063	-0.865	0.531	1.094	0.644	1.937	1.57	-0.174	0.064	0.136	0.501	1.244	1.24	-0.558	0.308	-1.078	0.208	-1.241	1.183	-0.101	1.349	-0.387	0.817	-0.751	-0.806
9236	CCPG1 || Cell cycle progression 1	0.234	-1.895	-1.892	-2.071	1.194	1.49	0.358	-0.392	-0.586	-1.577	-0.058	-0.497	1.112	1.431	-0.445	0.942	-1.13	-0.743	0.289	-1.11	-0.965	-2.208	-1.471	-0.53	0.081	0.151	0.951	-1.118	0.157	3.772	-2.013	-0.341	-0.382	-0.172	0.694	0.525	-0.86	-0.17	0.397	-0.222	0.46	-0.217	0.7	-0.556	0.777	-0.009	1.59	1.211	3.269	1.083
8848	"TSC22D1 || TSC22 domain family, member 1"	0.845	-1.203	-0.921	-1.339	1.136	0.376	-0.156	-1.245	0.094	-1.737	-0.039	1.002	0.891	0.171	-0.094	1.279	0.435	-0.144	1.1	-0.993	-1.358	-0.686	-1.489	-0.778	1.331	-0.613	0.193	-0.859	-0.156	1.726	-1.739	-0.746	-0.291	-0.361	1.003	-0.191	-0.423	-0.46	0.73	-0.307	0.447	-0.473	1.405	-0.52	0.592	-0.009	1.176	0.06	1.063	-0.03
6184	RPN1 || Ribophorin I	-0.535	0.652	0.451	-0.173	-1.55	-0.686	0.301	0.334	0.277	0.776	-0.484	-0.713	-0.678	0.412	-0.811	-1.472	-0.769	-0.716	-1.301	0.224	0.339	-0.146	0.616	0.004	-0.757	-0.536	-1.908	0.289	0.274	0.06	0.803	1.135	-0.746	-0.896	-1.49	0.37	0.306	0.777	-0.279	0.677	-0.02	0.116	-0.8	1.027	-0.018	1.173	-0.423	0.751	0.035	-0.771
347	APOD || Apolipoprotein D	6.761	-2.738	-3.206	-3.415	5.484	5.493	3.707	-2.624	2.16	0.89	4.547	3.305	1.752	-2.212	-2.781	4.403	-2.665	-2.246	-0.669	-0.796	-1.108	-2.257	-0.331	1.834	3.474	1.007	3.653	-0.374	-0.117	3.538	-0.513	-1.644	1.178	2	2.474	2.554	0.046	-0.194	3.221	-2.048	0.951	0.316	3.589	0.355	2.504	-2.691	-1.717	-2.9	-1.012	3.325
283	"ANG || Angiogenin, ribonuclease, RNase A family, 5"	2.324	-2.637	-2.692	-2.268	2.102	2.395	0.072	-0.628	0.146	-0.115	2.322	0.94	1.377	-0.106	-1.346	1.864	-0.528	-0.33	1.587	-0.286	-0.911	-3.321	-1.12	-1.187	1.172	0.594	1.68	-0.973	-0.221	1.609	-1.592	-0.674	1.204	2.457	2.569	-0.024	-0.162	-1.303	2.524	-0.667	1.838	-1.113	1.648	-0.604	0.61	-0.887	0.637	-0.614	0.465	1.577
53838	C11orf24 || Chromosome 11 open reading frame 24	-0.604	1.149	0.174	-0.341	-1.908	-0.956	0.329	-0.165	0.186	-0.035	-1.268	-0.056	-0.998	-0.719	-1.018	-1.055	-0.626	-1.069	-0.644	0.567	-0.027	-0.154	-0.235	0.83	-0.471	0.136	-1.601	1.154	0.996	0.842	0.575	0.68	-0.674	-0.149	-1.733	0.626	0.999	1.604	-0.113	0.398	-0.111	-0.212	-1.125	0.457	-1.168	1.979	0.502	2.19	1.278	0.791
51465	"UBE2J1 || Ubiquitin-conjugating enzyme E2, J1 (UBC6 homolog, yeast)"	-0.279	0.77	0.935	-0.034	-2.072	-0.86	-0.118	-0.138	-0.22	0.388	-1.374	-0.404	-0.391	-0.486	-1.071	-0.993	-1.221	-0.956	-0.02	-0.404	0.785	0.181	-0.612	1.07	-0.318	0.304	-0.879	0.499	0.196	0.498	1.261	0.991	0.034	0.269	-0.137	0.286	1.379	0.546	0.129	0.563	-0.042	0.208	0.215	0.451	0.407	0.95	0.224	0.734	0.278	-0.347
10765	"JARID1B || Jumonji, AT rich interactive domain 1B"	0.332	0.179	1.46	1.488	-0.874	-0.773	-0.023	-0.954	-0.952	-2.194	-0.097	0.397	-0.832	0.792	1.235	-0.265	2.105	1.744	0.045	-2.856	-2.144	-0.212	-2.418	-0.707	-0.185	-0.185	0.022	-0.038	-0.156	0.922	-1.263	-0.222	0.216	0.615	0.599	0.501	0.608	-0.587	0.419	-0.337	0.236	-0.415	0.424	-0.028	0.777	0.343	1.212	0.619	0.932	0.359
93081	C13orf27 || Chromosome 13 open reading frame 27	-1.699	1.647	0.07	1.29	-1.627	-0.616	1.309	2.547	0.513	2.238	-1.239	-1.439	-0.855	-0.745	-1.361	-0.585	-2.018	0.641	-1.366	3.009	2.554	1.948	3.211	1.265	-0.851	0.335	-0.636	0.661	-0.026	-1.168	1.901	1.874	-0.538	-0.377	-2.024	-0.107	1.473	1.552	-0.58	0.743	-0.971	0.523	-1.064	1.458	-0.997	0.981	-1.555	0.669	-1.685	-1.354
51444	RNF138 || Ring finger protein 138	-1.206	0.635	-0.197	0.46	-0.7	-0.512	0.13	1.023	-0.508	1.233	-0.987	-0.929	-1.23	-0.296	-0.414	-0.532	-0.664	-0.025	-0.36	1.028	0.982	0.95	1.3	0.323	-1.383	0.136	-0.45	0.903	0.17	-0.291	1.169	0.759	0.073	-0.345	-0.6	0.286	0.327	0.754	-0.988	0.895	0.193	0.639	-0.293	0.08	-3.039	0.838	0.493	0.389	-0.302	0.341
26147	PHF19 || PHD finger protein 19	-0.89	0.551	0.241	0.302	-0.197	0.759	1.519	0.388	0.722	0.639	-0.368	-0.28	-0.965	-0.848	-1.193	-2.2	-1.386	-1.261	-1.788	1.165	-0.036	0.017	-0.138	0.999	-1.236	0.289	-1.379	0.046	0.547	-0.335	1.425	1.078	-0.382	0.017	-0.386	1.122	0.806	0.361	0.129	0.942	0.247	0.299	-0.866	1.279	-1.293	1.54	-0.279	0.833	-0.283	-1.071
23175	LPIN1 || Lipin 1	2.502	-1.962	-0.026	-0.667	2.624	2.569	-0.384	-0.791	0.199	-2.262	1.644	1.883	3.232	0.879	-0.46	3.373	-0.393	-0.197	2.203	-1.306	-1.09	-0.965	-0.542	-0.139	2.728	0.762	2.552	-0.859	-0.403	0.206	-0.367	-0.413	1.464	1.953	1.489	-0.585	-1.058	-0.818	1.944	-0.742	1.923	-0.166	2.376	-0.268	1.848	-1.158	1.554	-1.979	1.717	0.341
83990	BRIP1 || BRCA1 interacting protein C-terminal helicase 1	-2.428	3.148	0.222	3.248	-1.009	0.324	2.242	4.09	0.251	3.403	-0.058	-0.682	-1.694	-1.798	-1.621	-0.496	-2.53	-1.222	-0.831	4.303	3.339	3.977	3.983	0.448	-2.141	0.625	-1.208	1.696	0.039	-2.337	1.846	0.383	3.44	0.048	-0.332	-1.062	0.161	1.61	-1.041	0.346	-0.752	-1.445	-0.954	1.282	-0.036	2.051	-1.537	2.099	-1.517	-2.166
83719	YPEL3 || Yippee-like 3 (Drosophila)	0.944	-2.047	-2.197	-1.814	0.092	0.376	-1.164	-2.079	-1.005	-0.777	0.716	0.075	-0.523	-0.054	-0.094	-0.123	0.088	0.428	0.71	-2.287	-1.322	-2.535	-2.155	0.928	2.196	0.717	1.266	-0.649	-0.481	0.732	-2.342	-1.108	0.476	0.646	1.121	0.286	-1.037	-0.829	1.171	-0.686	0.652	0.257	1.174	-0.928	0.749	-1.286	-0.423	-0.368	1.568	1.153
10491	CRTAP || Cartilage associated protein	1.9295	-0.7315	-1.035	-1.349	0.827	1.011	-0.184	-0.2835	-0.3505	-0.309	-0.3485	0.9555	0.217	0.0925	-0.4145	1.2525	-0.4835	-0.2905	1.5945	-0.9335	-0.448	-1.1115	-1.1555	-0.3255	0.7465	-0.788	0.6935	0.3775	-0.2995	1.667	-0.303	-0.5725	1.0805	1.5675	0.931	0.1315	0.27	-0.271	1.9435	-0.3685	1.5385	-0.6435	1.4715	-0.358	0.943	-0.815	0.5095	-0.236	1.4	1.4355
1954	MEGF8 || Multiple EGF-like-domains 8	1.023	0.146	0.66	-0.542	-0.043	0.55	-0.632	-1.481	0.356	-1.234	-0.136	0.863	0.383	1.034	1.112	-0.674	1.172	0.986	0.418	-1.149	-1.161	-0.621	-1.524	-0.423	0.493	-0.429	-0.007	-0.39	-0.39	1.755	-1.373	-0.341	0.645	0.52	1.299	0.143	-0.954	-0.517	0.784	-0.408	-0.045	-1.038	0.303	-0.544	0.422	-0.104	0.475	0.192	1.755	1.542
6566	"SLC16A1 || Solute carrier family 16, member 1 (monocarboxylic acid transporter 1)"	-1.383	0.736	-0.254	0.776	-2.323	-1.104	0.091	0.914	-1.475	0.707	-1.819	-1.3	-1.65	0.205	-0.582	-1.756	-0.483	-0.251	-1.561	0.439	0.392	0.639	0.616	-0.778	-2.314	0.182	-0.221	0.564	0.873	1.287	0.09	0.325	-0.928	-0.818	-1.834	0.501	0.431	0.569	0.118	0.213	-0.608	-0.1	-1.285	0.559	-0.738	1.205	1.518	1.425	1.119	-0.118
6723	SRM || Spermidine synthase	-0.89	1.09	0.603	-0.548	-1.473	-0.599	-0.651	0.316	0.382	0.73	-1.51	-0.837	-0.921	-0.693	-1.254	-0.798	-1.206	-1.82	-1.009	-0.11	2.5	0.819	-0.033	1.088	-0.318	-0.017	-1.394	0.919	0.039	0.191	0.913	1.092	-0.694	-0.629	-0.885	0.239	0.421	0.986	0.032	0.601	-0.074	0.282	-0.248	0.955	-0.304	1.62	-0.064	1.261	0.353	0.094
7077	TIMP2 || TIMP metallopeptidase inhibitor 2	1.634	-1.22	-1.473	-1.695	1.426	0.828	-0.023	-0.737	-1.083	-0.64	0.251	0.26	0.626	0.032	-0.537	1.332	0.013	-0.61	1.035	-1.522	-1.304	-1.635	-1.366	0.075	1.664	1.144	1.737	-1.054	-0.143	0.893	-1.592	-0.211	0.112	0.52	1.014	0.084	0.161	0.199	1.095	-0.181	1.018	-0.507	1.361	0.114	1.152	-1.43	1.104	-0.992	-0.358	0.465
64343	AZI2 || 5-azacytidine induced 2	1.141	-1.76	-0.883	-0.529	0.035	0.828	-0.748	0.515	-0.377	-1.531	0.106	0.199	1.222	1.362	0.578	1.51	0.389	0.694	1.359	-0.639	0.232	-1.423	-0.927	0.021	0.387	0.35	0.865	-0.912	0.131	0.601	-1.702	-2.237	-0.278	0.332	-0.244	-0.155	-0.871	-0.957	0.537	-0.941	0.268	-0.017	0.479	-1.527	0.416	-1.43	-0.297	-1.157	-0.564	0.889
51668	C1orf41 || Chromosome 1 open reading frame 41	-1.147	0.955	0.793	0.816	-1.144	-0.895	1.043	0.767	0.277	0.845	-1.297	-0.559	-0.81	-1.418	-0.613	-0.549	-0.483	-0.503	-0.717	2.479	0	0.999	1.545	0.981	-0.358	0.64	-0.536	0.03	0.196	-0.569	1.187	1.049	-0.707	-0.503	0.279	0.883	1.15	0.997	0.269	0.497	-0.379	0.266	-0.822	0.825	-0.434	0.806	-1.106	0.257	-1.143	0.059
4176	MCM7 || Minichromosome maintenance complex component 7	-0.141	2.473	1.174	2.18	-0.429	0.202	2.337	1.967	1.82	3.563	-0.271	-0.064	-0.766	0.689	-0.598	-1.419	-0.348	0.029	-0.587	3.283	-0.411	2.079	3.702	2.03	-0.239	0.151	-0.622	-0.407	-0.364	-0.437	2.34	1.845	-1.305	-0.172	-0.077	0.119	1.046	1.46	-0.612	0.317	-0.245	0.614	-0.855	1.59	-0.35	1.764	-1.447	0.948	-1.106	-0.118
1633	DCK || Deoxycytidine kinase	-1.856	1.697	0.317	2.378	-0.565	0.15	1.252	2.565	-0.246	2.147	0.522	-0.806	1.112	-1.055	-0.75	-0.017	-1.431	-2.857	-1.772	2.518	2.839	1.817	1.966	0.59	-1.27	-0.2	-0.687	-0.665	0.417	-0.773	1.096	0.933	-1.409	-0.456	-0.92	-0.31	1.004	0.87	-1.567	-0.175	0.439	0.266	-0.37	0.931	-0.688	1.269	-0.369	0.652	-1.33	0.129
1719	DHFR || Dihydrofolate reductase	-1.58	0.955	0.641	1.271	0.247	-0.286	2.584	2.402	1.533	1.119	-1.239	-0.049	-1.053	-3.266	-2.155	-1.419	-1.928	-2.272	-1.415	3.774	0.232	1.065	3.387	2.047	-1.369	-0.429	-0.922	-0.067	-0.429	-1.372	1.846	1.99	-1.461	0.631	-1.324	0.239	0.848	1.656	-1.267	0.772	-3.405	0.781	-0.833	1.722	-0.544	1.461	-1.106	0.734	-1.125	-0.718
79007	DBNDD1 || Dysbindin (dystrobrevin binding protein 1) domain containing 1	-1.127	0.5	0.317	0.559	-0.796	-1.417	0.491	0.479	-0.795	-0.161	-1.065	-0.095	-1.341	-0.054	-0.659	-0.887	-0.077	-0.131	-0.928	0.91	0.357	0.672	0.931	0.643	-1.143	-0.322	-1.008	0.612	-0.026	-0.452	1.553	1.266	0.541	0.552	0.089	0.418	0.786	0.685	0.097	0.97	-0.949	0.208	-0.116	0.691	-0.914	1.189	-0.297	0.866	-0.321	-0.524
94241	TP53INP1 || Tumor protein p53 inducible nuclear protein 1	0.569	-2.266	-1.416	-1.932	1.87	1.089	-0.727	-1.136	-1.842	-2.856	0.619	0.446	1.62	0.896	1.128	1.776	1.488	0.84	1.051	-2.699	-2.876	-2.486	-2.681	-1.916	0.733	0.579	1.88	-2.444	-0.573	1.273	-4.116	-3.135	0.008	0.08	1.228	-0.394	-2.287	-4.98	0.988	-1.244	1.443	-1.412	1.45	-1.179	0.703	-1.206	2.003	-2.571	2.091	0.43
29902	C12orf24 || Chromosome 12 open reading frame 24	-2.211	1.9	0.527	0.302	-2.42	-0.895	0.738	0.66	-0.874	0.936	-1.8	-0.929	-1.318	-1.642	-1.147	-1.419	-1.491	-1.341	-1.561	0.537	0.41	1.228	-0.962	1.443	0.467	0.09	-0.764	0.117	-0.117	-0.086	0.858	1.15	-0.148	-0.424	-0.113	0.418	2.608	0.789	-0.129	0.384	-0.981	0.307	-0.293	0.703	0.684	1.381	0.224	0.373	-1.199	-0.424
6625	SNRP70 || Small nuclear ribonucleoprotein 70kDa polypeptide (RNP antigen)	0.411	-0.579	-0.064	-1.26	1.097	-0.564	-2.649	-2.569	-0.743	-0.937	0.406	2.918	0.493	0.568	2.09	0.977	2.06	0.707	0.905	-2.346	-1.876	-1.145	-1.804	-0.247	2.489	0.136	0.608	-1.037	-1.289	0.966	-2.8	-1.195	-0.239	-0.172	1.24	-0.895	-0.975	-0.864	1.385	-0.415	0.326	-0.889	1.174	-0.817	0.599	-0.08	0.332	0.109	2.241	2.283
8674	VAMP4 || Vesicle-associated membrane protein 4	0.076	-1.726	-0.464	-0.825	3.397	1.507	0.434	-0.374	1.533	0.045	2.186	0.461	0.824	-0.555	0.593	2.645	0.811	0.388	0.743	-0.581	-1.286	-0.605	-2.155	-0.512	0.719	1.587	1.68	-1.167	-1.158	0.104	-0.459	-0.327	0.463	1.796	1.786	-0.489	-0.954	-1.407	1.31	-0.676	0.546	-0.473	0.733	-0.352	0.398	-1.462	-0.279	-1.469	-0.601	0.165
57488	FAM62B || Family with sequence similarity 62 (C2 domain containing) member B	0.549	-0.394	-0.902	-0.568	1.658	1.907	-0.023	-0.646	1.088	0.136	0.967	-0.698	2.503	0.032	-0.277	2.432	-0.438	-0.769	-2.323	-0.326	-0.501	-0.834	-1.173	-0.21	1.544	-0.353	0.937	-0.585	0.56	1.901	-0.861	-0.399	0.801	1.528	0.765	-0.274	-0.194	-0.275	1.31	0.232	1.25	-0.432	0.832	-0.16	0.592	-0.232	0.817	-0.812	0.82	-0.63
27316	"RBMX || RNA binding motif protein, X-linked"	-0.2	1.276	0.679	1.429	-1.627	-0.686	0.796	0.334	-1.083	-0.046	-0.755	-0.095	-1.517	0.05	-0.506	-0.62	-0.047	-0.184	-0.993	1.185	0.696	0.656	2.247	0.27	-1.077	-0.765	-1.122	0.078	-0.195	0.06	1.005	0.614	-0.473	-1.432	0.136	-0.31	0.588	0.321	-0.172	0.459	-0.202	0.291	-0.348	0.577	-0.369	0.726	-0.441	-0.022	-1.087	-1.124
10056	"FARSB || Phenylalanyl-tRNA synthetase, beta subunit"	-2.014	0.888	-0.178	0.935	-1.376	-1.626	0.681	1.531	-0.586	1.804	-1.297	-1.304	-0.899	-1.522	-1.407	-1.188	-2.138	-1.74	-1.415	2.028	0.714	2.374	1.914	0.839	-1.848	0.319	-0.636	-0.164	0.052	-0.013	2.468	1.512	-0.863	-0.896	-0.244	0.644	1.244	0.916	-0.676	0.497	-0.757	0.523	-0.91	1.039	-0.332	1.365	0.547	0.899	-0.507	-0.595
80851	SH3BP5L || SH3-binding domain protein 5-like	-2.271	0.938	-0.235	0.42	-0.449	-1.138	1.252	1.187	1.899	3.403	0.116	-0.033	-1.208	-0.106	-0.628	-1.543	0.389	-0.104	-0.519	-0.836	-0.572	-0.081	-0.191	0.44	-0.731	0.136	-1.193	-0.209	0.821	0.031	1.114	1.7	-0.902	0.473	0.132	0.799	1.504	1.298	0.084	0.639	-0.266	0.415	-1.131	0.658	0.071	0.183	-1.196	0.718	-0.414	-1.318
3399	"ID3 || Inhibitor of DNA binding 3, dominant negative helix-loop-helix protein"	-1.488	3.75	3.035	2.154	-0.655	0.15	3.587	2.433	-0.934	5.27	-0.571	-1.908	-1.082	-1.587	-1.702	-1.066	0.039	1.075	-1.468	2.748	4.674	3.318	1.58	4.708	-1.879	-0.22	-4.414	0.567	2.21	-1.274	0.761	3.027	-4.584	-5.372	-3.571	3.827	2.22	-1.607	-4.964	1.422	-1.935	1.243	-4.739	3.038	-0.159	4.17	-3.861	3.575	-2.588	-4.219
83667	SESN2 || Sestrin 2	0.392	-1.709	-0.311	-0.608	0.189	0.358	-0.784	-0.011	-0.612	-1.097	0.135	-0.376	-0.015	2.225	0.349	0.214	0.811	-0.144	0.759	-1.326	-1.09	-1.717	-1.226	0.999	0.533	0.014	0.322	0.742	-1.276	2.529	-0.952	-0.5	0.567	0.741	0.54	0.68	-0.319	-0.806	0.967	-1.216	-0.415	-0.432	0.226	-0.628	0.278	0.183	1.302	0.159	2.428	1.612
51128	SAR1B || SAR1 gene homolog B (S. cerevisiae)	-1.008	-0.411	-0.064	-0.192	-1.125	-1.034	0.453	0.152	-0.089	-0.618	-1.2	-1.671	0.029	-0.278	-0.598	-0.585	-1.04	-0.716	4.41	1.714	0.464	-0.015	1.142	0.377	-1.05	0.64	-0.321	0.095	0.521	0.089	0.748	1.02	-0.343	-0.046	-0.042	0.501	0.89	0.442	-0.064	0.28	-1.12	0.208	-0.568	0.523	-0.147	0.822	0.511	0.718	-0.115	-0.224
